localarea,businesstype,lat,lon
Renfrew-Collingwood,Architectural and Engineering Services,49.2606031412959,-123.042424835637
Renfrew-Collingwood,Architectural and Engineering Services,49.2606031412959,-123.042424835637
Renfrew-Collingwood,Architectural and Engineering Services,49.2606031412959,-123.042424835637
Fairview,Architectural and Engineering Services,49.2638578135372,-123.136394853056
Mount Pleasant,Architectural and Engineering Services,49.2643549287062,-123.101849444003
Downtown,Architectural and Engineering Services,49.2829731779897,-123.101567958051
Downtown,Architectural and Engineering Services,49.2878273304586,-123.112430882112
Grandview-Woodland,Architectural and Engineering Services,49.2841858831849,-123.067274242145
Downtown,Architectural and Engineering Services,49.2875182283394,-123.11723844762
West End,Architectural and Engineering Services,49.2887312347577,-123.129658996552
Riley Park,Real Estate Services,49.2420223455094,-123.101031452523
Downtown,Real Estate Services,49.2818316993831,-123.117897724969
West End,Real Estate Services,49.285363731864,-123.123280223733
Marpole,Real Estate Services,49.2114901571015,-123.140028432622
West End,Real Estate Services,49.2858023785111,-123.123888538528
Downtown,Real Estate Services,49.2818316993831,-123.117897724969
Downtown,Real Estate Services,49.2822434350563,-123.119500778402
Downtown,Real Estate Services,49.2787450783424,-123.117417586324
Renfrew-Collingwood,Real Estate Services,49.2394459743953,-123.052161741406
Downtown,Real Estate Services,49.2861303368945,-123.11972958074
Renfrew-Collingwood,Real Estate Services,49.2326670344327,-123.02419552672
Downtown,Real Estate Services,49.2748587482109,-123.121151818312
Kerrisdale,Real Estate Services,49.2339471511796,-123.140138355838
Downtown,Real Estate Services,49.2890821343586,-123.124757970644
Downtown,Real Estate Services,49.2866321702408,-123.112189281814
West End,Real Estate Services,49.2845352944803,-123.122008869142
Fairview,Real Estate Services,49.2657552041993,-123.127871943391
Downtown,Real Estate Services,49.2748587482109,-123.121151818312
Downtown,Real Estate Services,49.2830562656078,-123.103011812716
Kitsilano,Real Estate Services,49.2683348104006,-123.149848673244
Renfrew-Collingwood,Real Estate Services,49.2326670344327,-123.02419552672
Downtown,Real Estate Services,49.2775710117723,-123.118542506393
Downtown,Real Estate Services,49.2829892070213,-123.121818219523
Arbutus-Ridge,Real Estate Services,49.2349276019615,-123.160085930746
Downtown,Real Estate Services,49.2845958641155,-123.117446081131
Dunbar-Southlands,Real Estate Services,49.2344572836182,-123.183598245488
Downtown,Real Estate Services,49.28601144035,-123.116426888914
Downtown,Real Estate Services,49.2803098063228,-123.122835857511
Downtown,Real Estate Services,49.2862337084847,-123.115919426108
Fairview,Real Estate Services,49.2627418766465,-123.138189281675
Downtown,Real Estate Services,49.2863311263477,-123.123373199272
Fairview,Real Estate Services,49.2663820185595,-123.133064428914
Fairview,Real Estate Services,49.2637215134457,-123.128545481879
Fairview,Real Estate Services,49.2638663729166,-123.126104236733
Fairview,Real Estate Services,49.263970218012,-123.133218152193
Downtown,Real Estate Services,49.2866095490545,-123.116505426654
Sunset,Real Estate Services,49.2270575853197,-123.090310512
Kitsilano,Real Estate Services,49.258480349434,-123.152872218814
Grandview-Woodland,Real Estate Services,49.2732673244212,-123.057024951659
Downtown,Real Estate Services,49.2803098063228,-123.122835857511
Downtown,Real Estate Services,49.2890821343586,-123.124757970644
Sunset,Real Estate Services,49.2113490473477,-123.090079567412
Downtown,Real Estate Services,49.280289660285,-123.106751856679
Fairview,Real Estate Services,49.263980782002,-123.144249988032
Renfrew-Collingwood,Real Estate Services,49.2378485257125,-123.050112475483
Kerrisdale,Real Estate Services,49.2329646099609,-123.154666689798
Downtown,Real Estate Services,49.288244690183,-123.121792814441
Downtown,Real Estate Services,49.2875469702,-123.121125987825
Mount Pleasant,Real Estate Services,49.2658551243906,-123.105830062359
Fairview,Real Estate Services,49.2638663729166,-123.126104236733
Kitsilano,Real Estate Services,49.2645251997153,-123.180191567459
Downtown,Real Estate Services,49.2855733472828,-123.112846584406
Fairview,Real Estate Services,49.26997660039,-123.141915749072
Fairview,Real Estate Services,49.2643799617555,-123.115686257669
Downtown,Real Estate Services,49.2751403014268,-123.110072089446
Oakridge,Real Estate Services,49.2320652387003,-123.118854822642
Sunset,Real Estate Services,49.2113490473477,-123.090079567412
Fairview,Real Estate Services,49.2638663729166,-123.126104236733
Mount Pleasant,Real Estate Services,49.2659963633891,-123.114076436248
Downtown,Real Estate Services,49.2761990937351,-123.104665220012
Downtown,Real Estate Services,49.2761990937351,-123.104665220012
Downtown,Real Estate Services,49.2873254172494,-123.122747455888
Downtown,Real Estate Services,49.2873254172494,-123.122747455888
Fairview,Real Estate Services,49.2638663729166,-123.126104236733
Mount Pleasant,Real Estate Services,49.2689023316463,-123.102970354734
Downtown,Real Estate Services,49.2855733472828,-123.112846584406
Downtown,Real Estate Services,49.2855733472828,-123.112846584406
Downtown,Real Estate Services,49.2836865871596,-123.111926364132
Downtown,Real Estate Services,49.2808478135442,-123.113836181482
Downtown,Real Estate Services,49.2851966342089,-123.116271513516
Renfrew-Collingwood,Real Estate Services,49.2377982213229,-123.0318022093
Downtown,Real Estate Services,49.2829892070213,-123.121818219523
Downtown,Real Estate Services,49.2882663241622,-123.119960607253
Downtown,Real Estate Services,49.28601144035,-123.116426888914
Mount Pleasant,Bingo Hall / Casino / Horse Racing,49.2614931915385,-123.101442792268
Hastings-Sunrise,Bingo Hall / Casino / Horse Racing,49.2881817749118,-123.042762797285
Mount Pleasant,Building Repair and Maintenance,49.2632159841625,-123.104646279984
Fairview,Building Repair and Maintenance,49.2621504171543,-123.13820974459
West End,Building Repair and Maintenance,49.2861554000034,-123.125682236504
Hastings-Sunrise,Building Repair and Maintenance,49.2635273764821,-123.024624956155
Hastings-Sunrise,Building Repair and Maintenance,49.2635273764821,-123.024624956155
Downtown,Building Repair and Maintenance,49.2836865871596,-123.111926364132
Renfrew-Collingwood,Building Repair and Maintenance,49.2426490091665,-123.043513695471
Marpole,Long-term Rental,49.2086830115472,-123.121518803387
Fairview,Long-term Rental,49.2609443240647,-123.132761035657
Grandview-Woodland,Long-term Rental,49.2707738442239,-123.071215741649
Grandview-Woodland,Long-term Rental,49.2703450649168,-123.071762399782
West End,Long-term Rental,49.2895367769496,-123.142639605883
Kitsilano,Long-term Rental,49.2714715494449,-123.157639212206
Sunset,Long-term Rental,49.2321264350288,-123.090179357158
Grandview-Woodland,Long-term Rental,49.2772521580689,-123.06690097323
Fairview,Long-term Rental,49.2623072766053,-123.135282819541
West End,Long-term Rental,49.2872919175861,-123.127427348099
Mount Pleasant,Long-term Rental,49.2634781056397,-123.101417035282
Riley Park,Long-term Rental,49.2474773685185,-123.103111271079
Renfrew-Collingwood,Long-term Rental,49.2335737318824,-123.034064679227
Grandview-Woodland,Long-term Rental,49.2710051734241,-123.065387924338
Marpole,Long-term Rental,49.2058750492813,-123.135812004014
Fairview,Long-term Rental,49.2585286385345,-123.132002142587
West End,Long-term Rental,49.2837330985496,-123.136991710884
Kensington-Cedar Cottage,Long-term Rental,49.252819255574,-123.066696783512
Kensington-Cedar Cottage,Long-term Rental,49.252819255574,-123.066696783512
Sunset,Long-term Rental,49.2112711728343,-123.092820669083
Sunset,Long-term Rental,49.2112711728343,-123.092820669083
Marpole,Long-term Rental,49.2072524959815,-123.135216588378
West End,Long-term Rental,49.2807367775769,-123.137604979548
Grandview-Woodland,Long-term Rental,49.2671672504444,-123.073324652823
Shaughnessy,Long-term Rental,49.2542499241373,-123.127764716571
Fairview,Long-term Rental,49.2599449807216,-123.130010252132
Kitsilano,Long-term Rental,49.2733065487213,-123.161187867778
Fairview,Long-term Rental,49.2595849500225,-123.140311576687
Dunbar-Southlands,Long-term Rental,49.2478961633234,-123.184844436411
Mount Pleasant,Long-term Rental,49.2654962163337,-123.091355889612
Grandview-Woodland,Long-term Rental,49.2832589195186,-123.060870049766
Hastings-Sunrise,Long-term Rental,49.2813879370045,-123.024374421333
Marpole,Long-term Rental,49.207174661081,-123.132991774244
Mount Pleasant,Long-term Rental,49.2617864904988,-123.103680949281
Mount Pleasant,Long-term Rental,49.2609784008856,-123.101539291242
Shaughnessy,Long-term Rental,49.2568409351794,-123.139231094485
Kitsilano,Long-term Rental,49.2700431181646,-123.146996710219
Strathcona,Long-term Rental,49.2823511230092,-123.089714244605
Sunset,Long-term Rental,49.212665705376,-123.077519218622
Kitsilano,Long-term Rental,49.2645951201274,-123.184905265451
West End,Long-term Rental,49.2882266565107,-123.13316591994
Fairview,Long-term Rental,49.2622972153039,-123.134655380304
Marpole,Long-term Rental,49.2078764725817,-123.138781146671
West End,Long-term Rental,49.2816371919488,-123.134753033264
Mount Pleasant,Long-term Rental,49.257085269976,-123.100854347689
Mount Pleasant,Long-term Rental,49.2631651860193,-123.089985603186
Mount Pleasant,Long-term Rental,49.2580059363246,-123.111385515168
Kitsilano,Long-term Rental,49.266710518996,-123.15607988951
Kitsilano,Long-term Rental,49.2714194740981,-123.154362868573
West Point Grey,Long-term Rental,49.2675003272986,-123.186384356167
Kitsilano,Long-term Rental,49.2685797494561,-123.16570473349
West End,Long-term Rental,49.2856632284198,-123.130215983925
Kitsilano,Long-term Rental,49.2714075321729,-123.153522902282
Arbutus-Ridge,Long-term Rental,49.2348874128116,-123.161609429544
Kitsilano,Long-term Rental,49.2710414370874,-123.15419810344
Kitsilano,Long-term Rental,49.2704680946899,-123.155264270804
Kitsilano,Long-term Rental,49.2710501623435,-123.154743173282
Fairview,Long-term Rental,49.2585920481344,-123.135841524559
West End,Long-term Rental,49.2827764558799,-123.140797989864
West End,Long-term Rental,49.2827220884711,-123.135424951289
West End,Long-term Rental,49.2841331857162,-123.132141112179
